Arijit Saha,6aed04e95bc544bea600301fa0e0aed2,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,Fabulous!,"I have used Samsung Galaxy S2, Motorola X (2nd gen) and Redmi 3 prime. Hence my review is based on comparison with these phones -
  

  Pros -
  
  1. very fast, snappy experience
  
  2. 3gb ram and 32 gb rom
  
  3. UI - vanilla Android without any bloatware
  
  4. Looks
  
  5. Gps, 3g, 4g, call quality very clear and loud
  

  Cons -
  
  1. Battery backup
  
  2. Slight heating problem
  

  I am not sure how this phone stacks up against others at this price but I am very satisfied with the phone and would strongly recommend to someone looking to buy a phone at this price point.
 
 

   READ MORE
  
",646,119,06-Nov-16
Flipkart Customer,3d96e26708444a38aa8bc082170d9f9d,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,IT IS SUPERB MOBILE,"IT IS SUPERB MOBILE IN RAM ROM
 
 

   READ MORE
  
",285,94,19-Oct-16
RAGHU BABU,5d4f0ce2fc884da99a6aab039d01f275,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,4,Really Nice,"Nice phone
 
 

   READ MORE
  
",268,89,26-Oct-16
praveen bhardwaj,29ff93a169b34a2190b3f4772831e782,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,Highly recommended,"Nice amezing
 
 

   READ MORE
  
",8,0,02-Nov-16
Flipkart Customer,9b185d5bde9d42fb98c9ec0a3d06dc2e,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,Super!,"Good Mobil. Nice loouk.
 
 

   READ MORE
  
",112,44,25-Oct-16
Flipkart Customer,86073cbb53084275a54db72b325df991,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,4,Delightful,"Good phone but battery is low
 
 

   READ MORE
  
",32,9,26-Oct-16
ARUNSHAM,38996b25d71d4e0f9c72d416b8ed0427,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Not recommended at all,"Battery issuse
 
 

   READ MORE
  
",25,7,02-Nov-16
Amrendra Saxena,e62c89bd0a574e57ab89ad31303e8649,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,4,Very good device..pleasantly surprised!,"Very good device..pleasantly surprised!
 
 

   READ MORE
  
",42,18,19-Oct-16
Manoj  Jain,7ff23eea28654024bfb58697fa2ca720,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,4,Nice Phone,"Nice Phone at Good prices.
 
 

   READ MORE
  
",8,1,29-Oct-16
kaustav pandey,f657c40b020745518860979be9bc332d,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,awsome,"really awsome ,,, stylist ,, and sexy ....
 
 

   READ MORE
  
",10,2,27-Oct-16
Lokendra Singh,800291810f3642e08fba1ecaa45c7a5c,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,3,Fair,"Not good phone battery really poor
 
 

   READ MORE
  
",4,0,14-Dec-16
Tushar Srivastava,8db5862df26a4ed080612368f656b9ae,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Hated it!,"Great looking phone but that's about it. Terrible touch, even worse battery backup. Battery doesn't last even 5 hours with moderate use and we are talking of a new phone.
  
  Apart from that, no lag. Good ram speed but battery is enough to say no to this phone.
 
 

   READ MORE
  
",20,9,23-Nov-16
dj sonu singh,cba097059cf9457a89e092cf2ed610fa,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Really Nice,"This phone is good but earphoneis not working so bad
 
 

   READ MORE
  
",21,10,26-Oct-16
prem chauhan,2996c2f425a44dbc9fb39c3d0fec7a84,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,Wonderful,"its realy good
 
 

   READ MORE
  
",6,1,04-Nov-16
jitender maini,fbbf40e1a8f0476b9a48ec9db3f9c01c,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,2,Could be way better,"Poor battery
 
 

   READ MORE
  
",12,5,02-Nov-16
Kishore Manyam,5420a16172c34a839dcb583b6bfe2f27,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Waste of money!,"Only One Word "" worst camera that you'll ever see ""
 
 

   READ MORE
  
",9,3,01-Nov-16
Anil V,d619f32dd1f447e2811cdda086eb363c,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,Nice one to explore the new brand,"Want some different brand to try then the killer is here..!
 
 

   READ MORE
  
",18,11,19-Oct-16
ABHAY RAJ,018f6c9e49ba4890827e13b05d7a21a8,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Waste of money!,"worst phone ever ...
  
  software got corrupted..
  
  service center person are charging fees to repair even though in warranty ..
  
  Do not buy its a trap
 
 

   READ MORE
  
",3,0,24-Apr-17
atul parikh,af5c96c94430448dae71671fb8fcc6f7,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,4,Value-for-money,"Good
 
 

   READ MORE
  
",16,10,19-Oct-16
Kunal Krishna,05d1b50f85724fc2b3b3956e493c10f5,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,5,Brilliant,"Awesome
 
 

   READ MORE
  
",9,4,27-Oct-16
Flipkart Customer,a4a1d39f3b34472e89ec0f1611e49046,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,3,Decent product,"Camera is not good, battery backup not satisfies, but good.
 
 

   READ MORE
  
",29,23,21-Oct-16
Flipkart Customer,67b57fa25ab04ed2821dbabb9fc54ebf,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Could be way better,"one Sione memory card other sim not working Dabba phone waste of money
 
 

   READ MORE
  
",18,12,29-Oct-16
Flipkart Customer,00fd58ab76ad43e78dc5b518dbb43380,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Worth the money,"Very bad
 
 

   READ MORE
  
",10,5,03-Nov-16
Flipkart Customer,59510931805846849e779a82ccbd07f5,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,1,Don't order this product if uh r camera guy,"very poor camera and received defective product waiting for its replacement.
 
 

   READ MORE
  
",11,6,04-Nov-16
sargam biswas,6be31a0af0064ba1a487222578a87b5f,"Panasonic Eluga Turbo (Champagne Gold, 32 GB)",MOBENDUFHSJN5HJB,3,Faced minor issues,"This phoengood but camera quality is as good not
 
 

   READ MORE
  
",6,2,01-Nov-16
